[description:"Java" due:"1627102800" end:"1627104177" entry:"1627103966" mask:"XX" modified:"1627104177" recur:"daily" status:"deleted" tags:"School" uuid:"77da2400-7e06-4d3c-a7f0-0ce6ac4c375a"]
[description:"Java" due:"1627102800" end:"1627104177" entry:"1627103968" imask:"0" modified:"1627104177" parent:"77da2400-7e06-4d3c-a7f0-0ce6ac4c375a" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"a692bca4-e47a-4c10-bbd9-09bf6dc8e7a2"]
[description:"Make Your Bed" due:"1624071600" end:"1627103228" entry:"1627103165" imask:"92" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"8b159cb5-e297-4def-9169-6e85c8196a87"]
[description:"Make Your Bed" due:"1624158000" end:"1627103228" entry:"1627103165" imask:"93" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"b19341e4-b487-4c9e-b8ac-3b9fb88965e4"]
[description:"Make Your Bed" due:"1624244400" end:"1627103228" entry:"1627103165" imask:"94" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"9af47cfe-cd52-4670-bd23-6545742fd57a"]
[description:"Make Your Bed" due:"1624330800" end:"1627103228" entry:"1627103165" imask:"95" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"7d9b994d-9a91-4709-8766-5a90fa953d2a"]
[description:"Make Your Bed" due:"1624417200" end:"1627103228" entry:"1627103165" imask:"96" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"02702f82-cc4c-4cc0-96fe-b1075b3f7469"]
[description:"Make Your Bed" due:"1624503600" end:"1627103228" entry:"1627103165" imask:"97" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"d964c93b-06be-48d4-8a84-0e51e2ab865e"]
[description:"Make Your Bed" due:"1624590000" end:"1627103228" entry:"1627103165" imask:"98" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"27491956-08fb-421a-8e3a-74dee779f072"]
[description:"Make Your Bed" due:"1624676400" end:"1627103228" entry:"1627103165" imask:"99" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"6cded572-d854-481d-be31-c7382ca32e57"]
[description:"Make Your Bed" due:"1624762800" end:"1627103228" entry:"1627103165" imask:"100" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"2e37bdc7-2dcb-4841-9823-39cd288989ec"]
[description:"Make Your Bed" due:"1624849200" end:"1627103228" entry:"1627103165" imask:"101" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"de1df37f-9192-4fc1-b3e6-fcbc0e1aca36"]
[description:"Make Your Bed" due:"1624935600" end:"1627103228" entry:"1627103165" imask:"102" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"591c6e06-5489-487f-a69c-976fe32a6da8"]
[description:"Make Your Bed" due:"1625022000" end:"1627103228" entry:"1627103165" imask:"103" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"46fe6bee-8f78-40c7-9929-eab9af8b4775"]
[description:"Make Your Bed" due:"1625108400" end:"1627103228" entry:"1627103165" imask:"104" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"decda710-03ba-404b-a41d-c29a361fde72"]
[description:"Make Your Bed" due:"1625194800" end:"1627103228" entry:"1627103165" imask:"105" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"79de4a38-8b2f-474d-81a7-91778ad1a28e"]
[description:"Make Your Bed" due:"1625281200" end:"1627103228" entry:"1627103165" imask:"106" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"3f3058bb-28c2-444a-b099-d56b6070a0ac"]
[description:"Make Your Bed" due:"1625367600" end:"1627103228" entry:"1627103165" imask:"107" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"eee87764-9fa3-4f91-b3fd-bf494df7643c"]
[description:"Make Your Bed" due:"1625454000" end:"1627103228" entry:"1627103165" imask:"108" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"6aed147d-c3de-4e35-ac15-64e4b224bdb4"]
[description:"Make Your Bed" due:"1625540400" end:"1627103228" entry:"1627103165" imask:"109" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"a9cfec57-5527-4e66-9188-559e90094d50"]
[description:"Make Your Bed" due:"1625626800" end:"1627103228" entry:"1627103165" imask:"110" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"35e0f7bd-0fe5-45dd-93e6-217cefa01a58"]
[description:"Make Your Bed" due:"1625713200" end:"1627103228" entry:"1627103165" imask:"111" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"a58fbcf4-7267-4229-b931-204b332ec700"]
[description:"Make Your Bed" due:"1625799600" end:"1627103228" entry:"1627103165" imask:"112" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"27f4cf52-d9c1-4f34-9099-6a5f4ee5ebf8"]
[description:"Make Your Bed" due:"1625886000" end:"1627103228" entry:"1627103165" imask:"113" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"7aef7e43-e4fa-4b8c-8ab1-2bc829f99d45"]
[description:"Make Your Bed" due:"1625972400" end:"1627103228" entry:"1627103165" imask:"114" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"0359c446-fce7-44d4-871c-2bf3657f2692"]
[description:"Make Your Bed" due:"1626058800" end:"1627103228" entry:"1627103165" imask:"115" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"15671f06-e07c-4b91-b2ae-16b525fa230c"]
[description:"Make Your Bed" due:"1626145200" end:"1627103228" entry:"1627103165" imask:"116" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"1cd30f2e-5dac-4b27-8680-ae1b05c6c599"]
[description:"Make Your Bed" due:"1626231600" end:"1627103228" entry:"1627103165" imask:"117" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"922083f5-257a-4349-9f12-3fb8ddd6af1a"]
[description:"Make Your Bed" due:"1626318000" end:"1627103228" entry:"1627103165" imask:"118" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"a9abcf2e-0070-4ec1-b0ee-fa3d566cea47"]
[description:"Make Your Bed" due:"1626404400" end:"1627103228" entry:"1627103165" imask:"119" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"b01bfd93-1ea3-417c-930c-ec1548137948"]
[description:"Make Your Bed" due:"1626490800" end:"1627103228" entry:"1627103165" imask:"120" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"f3b7978e-0b0b-47c2-873e-8fcd052b1633"]
[description:"Make Your Bed" due:"1626577200" end:"1627103228" entry:"1627103165" imask:"121" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"289edd6f-75ee-4291-99de-9d2810dbcf99"]
[description:"Make Your Bed" due:"1626663600" end:"1627103228" entry:"1627103165" imask:"122" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"95048e43-f9a5-428c-85c8-a7de14838f31"]
[description:"Make Your Bed" due:"1626750000" end:"1627103228" entry:"1627103165" imask:"123" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"fd72f00d-2159-4472-a1f5-7fde8efd660c"]
[description:"Make Your Bed" due:"1626836400" end:"1627103228" entry:"1627103165" imask:"124" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"d76df1b8-27a4-4e51-9fd6-623af8e7aad6"]
[description:"Make Your Bed" due:"1626922800" end:"1627103228" entry:"1627103165" imask:"125" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"be78c745-46f5-4fbd-8e1d-41a7ab8511e8"]
[description:"Make Your Bed" due:"1627009200" end:"1627103228" entry:"1627103165" imask:"126" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"a7acccf8-6af4-4ba7-b7e7-4e82f75322bf"]
[description:"Make Your Bed" due:"1627095600" end:"1627103228" entry:"1627103165" imask:"127" modified:"1627103228" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"7036ee2a-d978-4eb4-82c5-1991a08d8608"]
[description:"Make Your Bed" due:"1627182000" end:"1627103226" entry:"1627103165" imask:"128" modified:"1627103227" parent:"9d663616-b918-49b0-af77-221b29d7ff9e" project:"Cleaning" recur:"daily" status:"deleted" tags:"Daily" uuid:"f6d43dc3-bd94-4d07-8990-46255ecde52b"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1616119200" end:"1627103210" entry:"1616038070" mask:"+++X++++XXXXXXXXX+XXX+XXXXXXXXXXXXXXXXXXXXXXXXXX+X+XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX" modified:"1627103210" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"87c4b061-0bfc-42c0-9509-f47331743524"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619316000" end:"1627103210" entry:"1619234753" imask:"37.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"ef983975-6360-4f91-a59b-1df2c3c148ec"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619402400" end:"1627103210" entry:"1619345209" imask:"38.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"9d7c6289-aceb-4421-b2f2-7fed3dcfcc57"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619488800" end:"1627103210" entry:"1619413821" imask:"39.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"687abc90-54f4-47a3-9e96-965108244af6"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619575200" end:"1627103210" entry:"1619492519" imask:"40.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"b0f6ff55-925f-4ede-a060-635d3f2ea59a"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619661600" end:"1627103210" entry:"1619606823" imask:"41.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"0b17be7d-6c11-4906-949f-586fa96ebbde"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619748000" end:"1627103210" entry:"1619666964" imask:"42.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"8e8f3205-6124-41b9-8b85-e2b38141b925"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619834400" end:"1627103210" entry:"1619803327" imask:"43.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"0fbf52b5-2a97-4f0d-9057-dd3ec505d40b"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1619920800" end:"1627103210" entry:"1619850405" imask:"44.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"aedddddd-691b-41a2-a2c9-fa5ca934eb0f"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620007200" end:"1627103210" entry:"1619988426" imask:"45.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"8104891e-5281-49df-8421-5b9474b61bba"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620093600" end:"1627103210" entry:"1620014464" imask:"46.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"b9ee87ee-a8b2-4d06-8ab5-6abd5d04a3e5"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620180000" end:"1627103210" entry:"1620134462" imask:"47.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"a53851df-c12a-4f45-bfc3-7912e6c85f51"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620352800" end:"1627103210" entry:"1620269773" imask:"49.000000" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"a35a082f-662c-4570-9a49-da6e0e1834ad"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620525600" end:"1627103210" entry:"1627103165" imask:"51" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"43272b64-2d4d-4856-958b-9b46623841c9"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620612000" end:"1627103210" entry:"1627103165" imask:"52" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"af1c4a81-be25-47fa-b7ba-bf9275d2f6fc"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620698400" end:"1627103210" entry:"1627103165" imask:"53" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"660d37d8-6e04-4f0f-a070-8c722746743f"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620784800" end:"1627103210" entry:"1627103165" imask:"54" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"fe3e1e70-5c82-40e0-937e-98943caf3a41"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620871200" end:"1627103210" entry:"1627103165" imask:"55" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"1a32568c-5045-498b-8318-9c23c723c003"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1620957600" end:"1627103210" entry:"1627103165" imask:"56" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"aeb2e966-1374-4c49-97b6-ba2740ebf89d"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621044000" end:"1627103210" entry:"1627103165" imask:"57" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"7fc03ffd-6014-4ea5-966c-ed869985b752"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621130400" end:"1627103210" entry:"1627103165" imask:"58" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"22bebd2e-3c4a-42ec-9a7c-0f0f3f935943"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621216800" end:"1627103210" entry:"1627103165" imask:"59" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"30e6bb74-2dc6-4450-a5bb-ee46b6fa5421"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621303200" end:"1627103210" entry:"1627103165" imask:"60" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"f5da25ae-9172-46d1-9756-2c833f8f143b"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621389600" end:"1627103210" entry:"1627103165" imask:"61" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"bbfa3506-5c3d-45d9-bba9-bc9ea11ded5a"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621476000" end:"1627103210" entry:"1627103165" imask:"62" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"c4040e63-88cd-4bcf-ac84-e5003c1c9b1b"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621562400" end:"1627103210" entry:"1627103165" imask:"63" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"312ee995-dfa7-496f-a48b-95acc7f1f502"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621648800" end:"1627103210" entry:"1627103165" imask:"64" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"b33d278b-9034-40ee-860c-d84cea1152f1"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621735200" end:"1627103210" entry:"1627103165" imask:"65" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"9ed68604-2015-4951-b43f-c4dd8e2c3f53"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621821600" end:"1627103210" entry:"1627103165" imask:"66" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"dfbc8db5-abb4-4926-b8ba-d22f4927156d"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621908000" end:"1627103210" entry:"1627103165" imask:"67" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"dc770555-1a29-4163-a9fe-a18c15d35367"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1621994400" end:"1627103210" entry:"1627103165" imask:"68" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"cf95cf8b-e79b-4fda-887e-f13673105cf1"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622080800" end:"1627103210" entry:"1627103165" imask:"69" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"b911c94a-3151-4107-8cdb-4861c31dbb54"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622167200" end:"1627103210" entry:"1627103165" imask:"70" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"5ebbd777-d44b-4801-bcaa-b25e35fef317"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622253600" end:"1627103210" entry:"1627103165" imask:"71" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"63ab4065-5c8b-4c2b-ace7-1cda37ae17c3"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622340000" end:"1627103210" entry:"1627103165" imask:"72" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"0c8f1e75-2976-4673-913f-22f49fc2c74b"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622426400" end:"1627103210" entry:"1627103165" imask:"73" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"ca7fadcf-0f0e-4f6c-b38a-8586d6a1baa5"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622512800" end:"1627103210" entry:"1627103165" imask:"74" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"425f0837-e4e9-4d22-a9eb-93dffaedf96c"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622599200" end:"1627103210" entry:"1627103165" imask:"75" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"2ddc1774-6547-457c-8638-3e6d530d077f"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622685600" end:"1627103210" entry:"1627103165" imask:"76" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"c3f25e99-ed85-41f7-9677-5b7d34e683b9"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622772000" end:"1627103210" entry:"1627103165" imask:"77" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"f44acc5b-5b30-4d10-85b0-be788355bf7f"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622858400" end:"1627103210" entry:"1627103165" imask:"78" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"abe62670-caa2-4a35-850e-7d0c7a4f0c51"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1622944800" end:"1627103210" entry:"1627103165" imask:"79" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"bb78f96c-60b9-4067-9bc5-08fc2fc70723"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623031200" end:"1627103210" entry:"1627103165" imask:"80" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"8d8a617b-e1fa-4403-bce7-4e493d5c9bd4"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623117600" end:"1627103210" entry:"1627103165" imask:"81" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"50c3dfe4-0e29-4c47-882b-f8520b2aef4b"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623204000" end:"1627103210" entry:"1627103165" imask:"82" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"b4d8de69-2c0f-4ad4-afe3-546995b15092"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623290400" end:"1627103210" entry:"1627103165" imask:"83" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"d63312e3-a3be-44da-8062-ca755757f296"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623376800" end:"1627103210" entry:"1627103165" imask:"84" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"87279c68-d46a-487e-ae93-93a985b4613c"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623463200" end:"1627103210" entry:"1627103165" imask:"85" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"a7b67912-68fd-469d-a376-55d8d1a6b314"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623549600" end:"1627103210" entry:"1627103165" imask:"86" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"a7bf22a7-65c1-415b-abd7-0980f5a2fa55"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623636000" end:"1627103210" entry:"1627103165" imask:"87" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"3c20ffe0-6664-403b-be21-8365a3c5d2b8"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623722400" end:"1627103210" entry:"1627103165" imask:"88" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"c9ac53b9-21ec-42ba-a2ea-daceab546c1b"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623808800" end:"1627103210" entry:"1627103165" imask:"89" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"7d716962-720d-43a0-8f04-146727e001d3"]
[description:"Study Bash\/Linux\/Sysadmin" due:"1623895200" end:"1627103210" entry:"1627103165" imask:"90" modified:"1627103210" parent:"87c4b061-0bfc-42c0-9509-f47331743524" project:"Study" recur:"daily" status:"deleted" tags:"Daily" uuid:"4fedb8ef-a179-4fd0-9f2a-1edc07d5e2d4"]
