[description:"Use the Forecast analysis learned in class on real stocks" entry:"1615179802" modified:"1619163671" priority:"L" project:"Python.Stock_Predictions" status:"pending" tags:"Personal" uuid:"b123dbc1-3e25-45c6-b3f3-a42d6ec8d5de"]
[annotation_1615199442:"Create a VOLUME measure" description:"STOCK BOT" entry:"1615199426" modified:"1619163590" priority:"L" project:"Python.Stock_Bot" status:"pending" tags:"Personal" uuid:"8435234a-88f9-481e-aba4-29a98eca020c"]
[description:"Study Python" due:"1625886000" entry:"1627103165" imask:"113" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"00be8e3f-6509-40e6-b0cc-34a99baf30ab"]
[description:"Study Python" due:"1625972400" entry:"1627103165" imask:"114" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"8f5f97f1-a9c5-4df5-9202-51d0b1e7fa57"]
[description:"Study Python" due:"1626058800" entry:"1627103165" imask:"115" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"d015384e-dde2-4da8-a120-7ae4eeb97c37"]
[description:"Study Python" due:"1626145200" entry:"1627103165" imask:"116" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"a3567568-e32f-4b72-bd03-2b854aa1f08e"]
[description:"Study Python" due:"1626231600" entry:"1627103165" imask:"117" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"5e34cece-d0f3-43f2-8e75-78d9dd6302ff"]
[description:"Study Python" due:"1626318000" entry:"1627103165" imask:"118" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"37d24a68-c1a4-41c6-81fc-ce7cbcd0856a"]
[description:"Study Python" due:"1626404400" entry:"1627103165" imask:"119" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"87a2d3bf-5f62-4965-beff-088b072563bb"]
[description:"Study Python" due:"1626490800" entry:"1627103165" imask:"120" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"bb0b8c09-a8ba-4a1d-bbae-bd79c778987c"]
[description:"Study Python" due:"1626577200" entry:"1627103165" imask:"121" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"f525f57d-0ef2-4adc-a426-766b86383906"]
[description:"Study Python" due:"1626663600" entry:"1627103165" imask:"122" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"155a83ba-a6ce-4153-86e6-24af0a47c1e8"]
[description:"Study Python" due:"1626750000" entry:"1627103165" imask:"123" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"7a10f59b-f3aa-4ad7-bb3b-3efeefe6a93a"]
[description:"Study Python" due:"1626836400" entry:"1627103165" imask:"124" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"3866ccef-107e-49de-876e-56d748a19744"]
[description:"Study Python" due:"1626922800" entry:"1627103165" imask:"125" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"4ff33660-dfed-4e40-a0a9-56d550a67663"]
[description:"Study Python" due:"1627009200" entry:"1627103165" imask:"126" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"fd1e08bc-ba12-479f-9bec-995aa4e63cee"]
[description:"Study Python" due:"1627095600" entry:"1627103165" imask:"127" modified:"1620402945" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"f23d3930-b33b-4a50-87a4-eafc84a0cbf7"]
[description:"Python" due:"1627182000" entry:"1627103165" imask:"128" modified:"1627104272" parent:"55d0d923-053f-42c9-96ee-534b6ca4fa5e" project:"Study" recur:"daily" status:"pending" tags:"Daily" uuid:"11f6e092-6521-4721-9b2a-832b7f7f8995"]
[description:"Wash Clothes and Blanket" due:"1621220400" entry:"1627103165" imask:"8" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"10d3e8e9-0a64-4202-9544-8cf8a50d9e17"]
[description:"Wash Clothes and Blanket" due:"1621825200" entry:"1627103165" imask:"9" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"9857ff06-f7d7-41e2-b042-6c5637a9187e"]
[description:"Wash Clothes and Blanket" due:"1622430000" entry:"1627103165" imask:"10" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"4db48399-9161-41b7-b373-fb881f391eb0"]
[description:"Wash Clothes and Blanket" due:"1623034800" entry:"1627103165" imask:"11" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"cdd6621c-1311-4b3e-bf63-57149914325b"]
[description:"Wash Clothes and Blanket" due:"1623639600" entry:"1627103165" imask:"12" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"43c5ecdc-b292-45dd-b876-141d5dc27506"]
[description:"Wash Clothes and Blanket" due:"1624244400" entry:"1627103165" imask:"13" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"665dd30a-e017-460f-b3d8-a06516caea05"]
[description:"Wash Clothes and Blanket" due:"1624849200" entry:"1627103165" imask:"14" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"adbe0afe-007d-46c9-8d71-b7d9aa1b0b37"]
[description:"Wash Clothes and Blanket" due:"1625454000" entry:"1627103165" imask:"15" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"951887b2-95a8-4e90-85c0-8623ccf0f423"]
[description:"Wash Clothes and Blanket" due:"1626058800" entry:"1627103165" imask:"16" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"de3f9405-ab32-461b-94b9-c68749e92a12"]
[description:"Wash Clothes and Blanket" due:"1626663600" entry:"1627103165" imask:"17" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"6febd330-d862-4e26-a8cd-40efc809fc37"]
[description:"Wash Clothes and Blanket" due:"1627268400" entry:"1627103165" imask:"18" modified:"1620014464" parent:"0872f620-183b-4235-a35d-873bc433dcdc" project:"Cleaning" recur:"weekly" status:"pending" tags:"Daily" uuid:"b62910fd-20bf-4908-a922-43c25afba1f7"]
[description:"Go to the Gym" due:"1620529200" entry:"1627103165" imask:"51" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"e1b82a2a-b1a3-4cf6-b3c5-ce8a6d6ae32a"]
[description:"Go to the Gym" due:"1620615600" entry:"1627103165" imask:"52" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"5f9545b2-e9e2-4594-a9af-11795ed531d2"]
[description:"Go to the Gym" due:"1620702000" entry:"1627103165" imask:"53" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"116ea147-fad8-40dc-8417-a1d0a78f75b5"]
[description:"Go to the Gym" due:"1620788400" entry:"1627103165" imask:"54" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"55e4405b-4417-453c-bd05-76ac48e3ec66"]
[description:"Go to the Gym" due:"1620874800" entry:"1627103165" imask:"55" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"9d921466-039f-469d-a056-3efbcee88f90"]
[description:"Go to the Gym" due:"1620961200" entry:"1627103165" imask:"56" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"b899ddbe-ef2b-44be-b59e-d813e10e3971"]
[description:"Go to the Gym" due:"1621047600" entry:"1627103165" imask:"57" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"4293d33b-d09c-4279-bc52-1d5ecb13412d"]
[description:"Go to the Gym" due:"1621134000" entry:"1627103165" imask:"58" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"91314f2d-1759-4555-b321-4147475f7387"]
[description:"Go to the Gym" due:"1621220400" entry:"1627103165" imask:"59" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"683b3918-4405-4859-af6d-44a2b3e1dd4a"]
[description:"Go to the Gym" due:"1621306800" entry:"1627103165" imask:"60" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"71d7e089-82b5-4c71-b597-bcd3a45206f9"]
[description:"Go to the Gym" due:"1621393200" entry:"1627103165" imask:"61" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"22f7260f-78e2-483f-92d3-ff86aec9086c"]
[description:"Go to the Gym" due:"1621479600" entry:"1627103165" imask:"62" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"d276b264-f298-4601-b62a-4782a27a4e44"]
[description:"Go to the Gym" due:"1621566000" entry:"1627103165" imask:"63" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"616c4414-0b9c-4bd8-9ebd-2bec7747fe4b"]
[description:"Go to the Gym" due:"1621652400" entry:"1627103165" imask:"64" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"7c0452fa-8b77-45e2-b0fc-ca92ef9722e7"]
[description:"Go to the Gym" due:"1621738800" entry:"1627103165" imask:"65" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"3f137f43-fa9b-423d-9e1a-c35263a3566f"]
[description:"Go to the Gym" due:"1621825200" entry:"1627103165" imask:"66" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"14dadaee-9358-4675-9702-5915d6a3df9b"]
[description:"Go to the Gym" due:"1621911600" entry:"1627103165" imask:"67" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"c2051848-765e-4772-9cc4-0e66294761dd"]
[description:"Go to the Gym" due:"1621998000" entry:"1627103165" imask:"68" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"67d5782d-9bd7-4a9c-a178-cdf798a2fd41"]
[description:"Go to the Gym" due:"1622084400" entry:"1627103165" imask:"69" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"cb3d241c-8e04-4635-9ded-2571bd317735"]
[description:"Go to the Gym" due:"1622170800" entry:"1627103165" imask:"70" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"a6904167-45ae-479a-9a1d-38be57fdf86b"]
[description:"Go to the Gym" due:"1622257200" entry:"1627103165" imask:"71" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"b9800e55-af27-4ca5-b585-7b5f13f7ff9f"]
[description:"Go to the Gym" due:"1622343600" entry:"1627103165" imask:"72" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"920a90a6-ad8f-48b2-b8e1-70f4ee388319"]
[description:"Go to the Gym" due:"1622430000" entry:"1627103165" imask:"73" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"1773d2bd-ab74-4eb6-8233-6df6b091e7e2"]
[description:"Go to the Gym" due:"1622516400" entry:"1627103165" imask:"74" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"9177575c-d288-4738-8e59-5065beeecc4b"]
[description:"Go to the Gym" due:"1622602800" entry:"1627103165" imask:"75" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"01533901-dd02-4570-a931-7f9695eff890"]
[description:"Go to the Gym" due:"1622689200" entry:"1627103165" imask:"76" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"ffa63dc3-0c3f-4c77-847f-5a5cf7f1896e"]
[description:"Go to the Gym" due:"1622775600" entry:"1627103165" imask:"77" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"9826c3c6-9dba-49ad-a7b7-744b58787185"]
[description:"Go to the Gym" due:"1622862000" entry:"1627103165" imask:"78" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"938b3931-8038-48f1-9eb1-268a83fa7cd4"]
[description:"Go to the Gym" due:"1622948400" entry:"1627103165" imask:"79" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"b38ef6ac-c1cf-468c-8179-885474ed2231"]
[description:"Go to the Gym" due:"1623034800" entry:"1627103165" imask:"80" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"a3e19068-818f-441e-a29f-b21fab87b977"]
[description:"Go to the Gym" due:"1623121200" entry:"1627103165" imask:"81" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"41691841-86c4-4218-8523-b02a9ae71546"]
[description:"Go to the Gym" due:"1623207600" entry:"1627103165" imask:"82" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"d2cb6a55-4db4-41f2-ac95-a403b1ea7cdc"]
[description:"Go to the Gym" due:"1623294000" entry:"1627103165" imask:"83" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"011b4e05-4eb3-40f4-a444-e5dcc7f1ca24"]
[description:"Go to the Gym" due:"1623380400" entry:"1627103165" imask:"84" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"f4c73cbc-5360-40de-b411-71d7ef108509"]
[description:"Go to the Gym" due:"1623466800" entry:"1627103165" imask:"85" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"bcc26d79-7743-4822-a748-3d3a95f70c76"]
[description:"Go to the Gym" due:"1623553200" entry:"1627103165" imask:"86" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"4da18856-47c5-4187-88cc-0e4d589c9548"]
[description:"Go to the Gym" due:"1623639600" entry:"1627103165" imask:"87" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"437727b6-52b1-4641-b38e-11bd40b6ae8a"]
[description:"Go to the Gym" due:"1623726000" entry:"1627103165" imask:"88" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"f4b91f2b-dc6a-42b0-8c72-7f8e084a5c68"]
[description:"Go to the Gym" due:"1623812400" entry:"1627103165" imask:"89" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"b458bfd6-acbe-4649-84a7-ee03b0b7a77a"]
[description:"Go to the Gym" due:"1623898800" entry:"1627103165" imask:"90" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"a1168908-cebb-4eee-a52f-0cdebb3a9236"]
[description:"Go to the Gym" due:"1623985200" entry:"1627103165" imask:"91" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"fd65bbf8-70b0-4578-997b-f97c12bbb614"]
[description:"Go to the Gym" due:"1624071600" entry:"1627103165" imask:"92" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"f5f31c5a-05a9-4137-843d-7db99806e6c5"]
[description:"Go to the Gym" due:"1624158000" entry:"1627103165" imask:"93" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"e5515270-b515-4c14-a47d-d835ebbf3464"]
[description:"Go to the Gym" due:"1624244400" entry:"1627103165" imask:"94" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"61b51fa0-ca5b-4c9a-a672-0b6ffd2202b1"]
[description:"Go to the Gym" due:"1624330800" entry:"1627103165" imask:"95" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"564e047a-2885-414f-902f-e05f0211f630"]
[description:"Go to the Gym" due:"1624417200" entry:"1627103165" imask:"96" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"0f9611dc-e80b-4c49-91be-91c3ce65c34c"]
[description:"Go to the Gym" due:"1624503600" entry:"1627103165" imask:"97" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"850e1007-c6da-476b-b8ce-3a186b02fa14"]
[description:"Go to the Gym" due:"1624590000" entry:"1627103165" imask:"98" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"38226bb3-813b-4b09-9fb3-d9953bd4ef1b"]
[description:"Go to the Gym" due:"1624676400" entry:"1627103165" imask:"99" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"9944954c-c5fd-4dab-ab81-3388f608bc47"]
[description:"Go to the Gym" due:"1624762800" entry:"1627103165" imask:"100" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"d3fa83f3-a8c1-42a6-8176-00e0fdf35b01"]
[description:"Go to the Gym" due:"1624849200" entry:"1627103165" imask:"101" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"f5edbb55-c74b-41d9-967f-8145c7b2ccfe"]
[description:"Go to the Gym" due:"1624935600" entry:"1627103165" imask:"102" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"eead069a-77c8-4222-a2f0-062a4cd3e6c4"]
[description:"Go to the Gym" due:"1625022000" entry:"1627103165" imask:"103" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"055d866b-a0e8-4550-b5fc-4a3140ce3ca5"]
[description:"Go to the Gym" due:"1625108400" entry:"1627103165" imask:"104" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"3980dac2-ce8f-40f4-8068-86298d55a74a"]
[description:"Go to the Gym" due:"1625194800" entry:"1627103165" imask:"105" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"9416ebc8-08fa-406c-b3e5-8a25079fa254"]
[description:"Go to the Gym" due:"1625281200" entry:"1627103165" imask:"106" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"30d243c3-6548-4536-86cd-75b7d01d5746"]
[description:"Go to the Gym" due:"1625367600" entry:"1627103165" imask:"107" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"9421cd94-c817-4aad-b9c9-39e2dc0932f9"]
[description:"Go to the Gym" due:"1625454000" entry:"1627103165" imask:"108" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"8d828274-3419-4b57-816b-08bbea6d2ac1"]
[description:"Go to the Gym" due:"1625540400" entry:"1627103165" imask:"109" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"6e87b67f-dc1f-45d4-bd81-fbf7b62b58be"]
[description:"Go to the Gym" due:"1625626800" entry:"1627103165" imask:"110" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"8ec1eca3-e8b5-4298-ac45-82429b5f60ee"]
[description:"Go to the Gym" due:"1625713200" entry:"1627103165" imask:"111" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"77aaa50d-e72f-4150-9b76-862750ba506b"]
[description:"Go to the Gym" due:"1625799600" entry:"1627103165" imask:"112" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"4ae25882-4168-4874-ba5b-f0d9ca216a68"]
[description:"Go to the Gym" due:"1625886000" entry:"1627103165" imask:"113" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"86cbaf5b-1da8-436a-b4e2-9b671125a6ba"]
[description:"Go to the Gym" due:"1625972400" entry:"1627103165" imask:"114" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"8fe75cfc-b8bb-4a7a-8329-d1e1a90c1b0b"]
[description:"Go to the Gym" due:"1626058800" entry:"1627103165" imask:"115" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"890c4745-0e6f-4653-9710-00be197593b4"]
[description:"Go to the Gym" due:"1626145200" entry:"1627103165" imask:"116" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"89194a15-cf40-4e9f-8414-bb106c9bc69a"]
[description:"Go to the Gym" due:"1626231600" entry:"1627103165" imask:"117" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"522cde6e-28f1-4c07-ba03-0187fe464c06"]
[description:"Go to the Gym" due:"1626318000" entry:"1627103165" imask:"118" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"5e74249b-9b00-42c5-8814-409dfd325307"]
[description:"Go to the Gym" due:"1626404400" entry:"1627103165" imask:"119" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"bf285871-78a4-4c11-a307-5c9d5701dc28"]
[description:"Go to the Gym" due:"1626490800" entry:"1627103165" imask:"120" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"48b125ec-fc24-4586-a452-abe80f172892"]
[description:"Go to the Gym" due:"1626577200" entry:"1627103165" imask:"121" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"a3c80e34-4853-49a3-a411-c7349550a9e2"]
[description:"Go to the Gym" due:"1626663600" entry:"1627103165" imask:"122" modified:"1620402922" parent:"2796c112-9406-4dbc-9ef0-2948defc7dd0" project:"Work_Out" recur:"daily" status:"pending" tags:"Daily" uuid:"ee99ba63-4fd8-40c8-a176-82f34ff6f18a"]
